Id,Category
67611,1,2
67616,1,2
67620,2,1
67624,1,2
67639,3,0
67646,1,2
67649,2,1
67654,1,2
67658,2,1
67662,1,2
67669,1,2
67674,1,2
67684,1,2
67685,1,2
67696,1,2
67713,1,3
67722,1,2
67731,1,2
67733,2,1
67739,4,0
67750,1,2
67755,2,1
67756,1,0
67760,1,2
67770,1,2
67781,3,2
67791,1,3
67794,2,3
67801,3,2
67820,3,2
67826,1,2
67832,1,2
67847,1,3
67856,1,2
67857,2,1
67869,2,3
67871,1,2
67875,1,2
67877,1,3
67878,1,2
67898,2,1
67914,1,2
67920,1,4
67922,1,2
67924,1,2
67932,2,1
67938,0,2
67943,2,1
67951,1,2
67955,3,1
67960,1,2
67968,3,2
67970,1,4
67972,1,2
67980,3,1
67987,2,1
67996,1,2
68025,2,0
68040,1,2
68063,1,2
68065,4,1
68073,1,2
68087,0,1
68098,3,1
68108,2,1
68126,1,2
68134,1,2
68137,0,4
68140,3,1
68142,3,2
68151,3,2
68181,1,2
68203,3,1
68205,1,2
68213,1,3
68215,2,3
68233,1,2
68245,1,2
68249,3,1
68253,1,2
68258,1,4
68259,2,1
68265,3,1
68266,3,2
68286,1,3
68290,3,1
68292,2,1
68312,1,2
68313,1,2
68319,3,2
68321,2,1
68330,2,3
68332,2,1
68335,1,2
68336,2,1
68338,2,1
68346,3,2
68360,1,2
68365,1,2
68398,1,2
68415,1,2
68433,0,1
68446,2,1
68452,2,3
68461,2,3
68468,1,0
68471,1,2
68472,2,1
68484,1,3
68496,2,3
68499,1,2
68500,1,4
68513,1,4
68516,3,2
68529,2,1
68532,1,2
68533,1,2
68539,1,3
68550,2,1
68551,1,2
68553,0,2
68572,3,1
68579,1,2
68588,1,2
68605,3,1
68643,1,2
68657,1,2
68665,2,3
68666,0,2
68671,3,2
68675,1,2
68680,4,1
68687,1,4
68698,3,2
68704,3,1
68712,2,1
68720,3,2
68727,1,2
68735,1,0
68744,1,3
68745,1,3
68748,1,2
68751,1,2
68756,1,2
68760,2,1
68765,2,1
68766,3,4
68772,3,1
68774,1,2
68797,1,3
68807,1,2
68811,2,1
68814,0,3
68817,1,2
68819,2,1
68823,3,4
68828,3,2
68829,1,2
68830,2,3
68832,1,2
68838,2,1
68848,1,3
68860,1,2
68870,1,3
68872,1,3
68874,1,2
68889,1,3
68902,1,2
68906,1,2
68909,1,2
68921,1,2
68936,3,2
68942,1,2
68954,1,2
68958,1,2
68965,0,2
68973,1,2
68974,1,2
68983,0,2
69029,1,2
69034,1,2
69036,1,2
69038,2,1
69045,1,2
69052,1,3
69062,1,0
69064,1,2
69069,1,2
69080,1,2
69084,3,1
69089,2,3
69095,2,1
69101,0,2
69104,1,2
69108,1,3
69122,1,2
69129,2,1
69131,0,3
69155,1,2
69166,2,1
69174,1,2
69180,1,2
69185,1,2
69204,3,2
69209,1,2
69214,1,3
69221,3,1
69245,3,0
69265,4,1
69291,2,1
69292,1,2
69301,1,2
69325,3,2
69334,2,0
69340,1,0
69341,3,1
69343,1,2
69349,1,2
69370,3,1
69371,1,4
69374,2,1
69383,3,2
69388,3,2
69390,2,1
69407,1,2
69409,3,2
69415,1,2
69417,2,3
69418,1,2
69426,2,1
69440,1,2
69449,2,1
69456,2,1
69464,3,1
69468,1,2
69476,1,2
69477,2,1
69484,1,2
69490,1,2
69495,1,2
69498,1,2
69499,3,1
69504,3,2
69505,1,2
69507,2,4
69517,1,2
69523,0,1
69529,0,2
69535,1,3
69547,2,1
69548,2,1
69552,2,1
69570,1,3
69574,2,1
69578,2,0
69581,1,3
69590,2,1
69592,2,1
69593,1,2
69596,1,3
69597,1,0
69599,3,2
69601,3,1
69605,2,1
69629,1,2
69632,1,2
69637,1,0
69641,1,2
69650,0,2
69652,0,4
69658,0,4
69660,1,2
69676,1,2
69692,1,2
69705,2,1
69708,1,0
69731,1,2
69734,1,2
69742,1,2
69746,1,2
69750,3,2
69752,3,2
69755,1,2
69756,2,1
69762,2,1
69765,1,2
69773,1,2
69784,0,3
69787,0,1
69790,1,2
69793,1,2
69799,1,2
69807,1,2
69813,1,2
69815,3,2
69820,1,2
69821,1,2
69844,3,1
69852,3,2
69857,2,1
69864,1,3
69866,1,2
69869,2,1
69878,2,1
69886,2,1
69887,1,2
69897,1,2
69900,1,2
69904,4,2
69907,1,2
69909,1,2
69911,3,2
69916,1,3
69940,1,2
69941,1,0
69958,0,2
69960,3,1
69973,1,2
69992,0,2
69995,3,2
69996,1,2
69997,3,1
70007,1,2
70013,1,2
70019,1,2
70023,1,3
70026,1,2
70064,3,1
70071,1,2
70091,0,2
70094,2,0
70095,1,3
70100,3,1
70103,2,1
70106,1,4
70109,2,1
70111,3,1
70114,1,2
70122,1,2
70135,1,2
70145,3,1
70147,1,2
70149,2,1
70168,3,4
70175,2,1
70182,1,3
70194,1,2
70198,1,3
70204,1,2
70217,1,2
70224,1,2
70225,1,2
70230,1,2
70234,2,1
70235,1,2
70237,1,2
70239,3,4
70247,2,1
70248,1,2
70249,0,4
70250,1,3
70252,3,2
70258,1,3
70265,2,3
70288,1,3
70290,2,3
70307,2,1
70310,0,3
70337,1,2
70340,3,2
70344,1,2
70355,0,4
70363,3,1
70366,3,2
70372,1,0
70388,2,0
70389,1,2
70390,4,2
70416,1,3
70422,1,2
70439,1,2
70448,3,2
70455,1,2
70466,1,2
70469,2,1
70473,1,2
70484,2,1
70487,1,2
70494,1,2
70517,1,2
70520,1,2
70529,1,2
70532,3,1
70533,1,2
70543,3,1
70552,0,2
70555,2,1
70557,2,3
70558,0,3
70567,1,2
70576,1,2
70594,1,2
70598,3,2
70609,3,2
70613,1,2
70614,1,2
70630,2,1
70633,1,2
70634,3,2
70640,1,2
70643,1,3
70644,1,2
70648,1,4
70657,1,0
70675,1,2
70680,3,2
70684,2,1
70696,1,2
70703,1,2
70726,4,2
70739,1,3
70745,1,2
70762,1,2
70765,1,3
70766,1,2
70820,3,1
70827,1,2
70837,1,3
70839,1,2
70850,0,2
70855,2,1
70878,1,2
70879,2,1
70886,2,1
70893,3,1
70926,1,0
70927,1,2
70929,2,1
70933,1,4
70939,2,1
70940,3,2
70948,0,2
70957,2,1
70968,3,2
70974,1,2
70976,2,1
70992,1,2
71005,1,2
71035,1,2
71039,3,2
71040,3,2
71041,1,2
71052,1,2
71062,1,2
71072,3,4
71074,1,2
71080,1,2
71084,2,1
71086,1,3
71104,4,1
71111,3,2
71113,1,3
71129,1,4
71131,1,3
71133,2,1
71145,1,2
71155,2,1
71163,3,1
71164,3,1
71177,1,2
71183,3,2
71185,0,3
71187,1,2
71201,1,2
71209,4,2
71211,3,1
71220,1,3
71227,1,2
71239,2,1
71245,2,4
71256,2,1
71261,2,1
71262,1,2
71278,1,2
71281,2,3
71282,1,2
71283,1,4
71284,2,0
71288,1,2
71298,1,2
71313,3,2
71318,0,2
71323,1,3
71324,1,2
71329,3,1
71334,3,2
71350,2,3
71377,1,2
71380,2,1
71384,1,2
71389,4,2
71400,1,3
71404,0,2
71406,1,2
71418,1,2
71419,1,2
71426,0,1
71432,2,1
71433,1,2
71442,1,0
71444,3,1
71448,1,3
71449,2,1
71479,1,2
71484,1,2
71485,0,1
71487,1,2
71490,1,2
71502,2,3
71511,3,1
71512,1,3
71517,0,2
71539,1,2
71570,1,2
71586,2,1
71591,3,1
71610,1,2
71623,0,1
71629,1,2
71631,1,2
71650,0,2
71661,1,3
71662,1,2
71663,2,0
71668,1,3
71680,1,2
71691,1,2
71704,2,4
71716,1,2
71729,1,2
71732,1,2
71738,4,1
71753,1,2
71754,2,1
71769,3,1
71778,0,1
71784,1,2
71792,1,2
71802,1,2
71813,2,3
71817,1,2
71837,1,2
71862,3,1
71864,1,3
71870,2,4
71873,0,3
71874,1,2
71893,0,4
71894,1,3
71901,2,1
71908,2,1
71909,2,1
71924,1,2
71937,1,2
71940,1,2
71959,1,2
71966,0,2
71967,1,2
72017,1,2
72023,3,2
72038,2,1
72043,1,3
72055,2,1
72058,2,3
72069,3,1
72073,1,2
72076,1,3
72077,1,2
72086,1,2
72087,1,3
72095,1,2
72097,1,3
72104,1,2
72107,2,1
72108,1,2
72109,1,0
72115,0,1
72121,2,1
72125,1,2
72126,1,2
72131,3,1
72132,1,2
72133,1,2
72139,1,2
72148,3,1
72156,1,2
72163,1,0
72165,3,1
72169,3,1
72176,4,2
72181,1,3
72186,0,2
72190,1,2
72226,3,1
72228,2,1
72243,1,2
72244,1,2
72245,1,2
72255,1,2
72267,1,2
72268,1,2
72281,2,1
72283,0,2
72286,2,1
72289,2,1
72308,3,2
72309,1,2
72321,3,2
72323,3,1
72327,2,1
72334,1,3
72335,1,2
72336,3,1
72345,2,1
72355,2,1
72358,1,3
72361,2,0
72363,2,1
72372,3,2
72381,1,2
72388,1,2
72393,2,1
72395,1,3
72398,1,2
72402,1,3
72414,3,1
72417,4,2
72420,0,1
72421,0,2
72426,1,2
72451,1,2
72465,2,1
72469,3,2
72470,1,2
72479,1,2
72485,1,3
72488,0,2
72494,1,2
72497,1,3
72498,1,3
72499,1,3
72503,3,4
72513,3,1
72514,1,3
72519,1,4
72524,2,1
72541,3,1
72544,3,1
72551,1,2
72557,1,2
72563,1,2
72565,1,2
72570,3,2
72583,1,2
72585,1,2
72586,3,1
72595,1,2
72599,3,2
72615,1,3
72620,1,2
72621,1,2
72636,1,2
72644,1,2
72656,1,2
72664,1,2
72674,1,2
72690,2,1
72697,2,1
72700,1,2
72713,3,1
72714,2,1
72716,1,2
72727,2,1
72729,1,2
72738,1,2
72748,1,2
72752,0,2
72754,1,2
72788,1,3
72792,3,1
72795,1,2
72797,2,1
72798,3,2
72802,1,3
72814,2,1
72822,1,3
72834,1,2
72835,2,3
72838,2,1
72843,1,2
72859,1,2
72860,3,1
72872,2,1
72874,2,1
72879,1,2
72890,1,2
72893,0,1
72918,1,2
72938,2,1
72939,1,2
72948,2,1
72953,3,1
72955,2,1
72959,2,1
72974,1,2
73021,0,4
73031,1,2
73035,1,2
73036,1,2
73037,4,2
73043,1,2
73050,3,1
73054,3,1
73060,1,2
73061,3,1
73064,1,2
73068,1,2
73073,1,2
73078,1,2
73084,2,0
73087,3,1
73090,1,2
73102,3,1
73107,3,1
73108,1,2
73117,1,2
73120,1,2
73125,1,2
73133,3,2
73156,1,2
73165,1,2
73169,1,2
73194,1,2
73195,0,2
73201,1,3
73203,1,2
73209,0,2
73210,2,1
73216,3,2
73228,0,1
73242,1,2
73245,0,1
73252,0,4
73256,2,1
73259,2,1
73268,2,1
73288,3,2
73296,1,4
73313,3,1
73328,1,3
73329,3,2
73333,4,2
73334,1,2
73338,1,2
73358,1,3
73364,1,2
73368,3,1
73380,1,4
73386,1,3
73389,2,1
73396,1,2
73410,1,3
73412,2,1
73428,2,4
73432,3,2
73436,4,2
73442,3,2
73445,1,2
73456,1,2
73475,3,1
73483,1,2
73490,1,2
73494,3,2
73497,1,2
73516,0,1
73521,1,2
73539,2,0
73540,2,1
73541,1,3
73556,1,2
73558,1,3
73568,1,2
73570,2,1
73589,3,2
73591,2,1
73594,4,1
73598,3,2
73600,0,2
73601,2,1
73615,1,2
73624,1,2
73628,3,2
73633,1,3
73653,2,0
73657,2,1
73669,3,2
73700,2,4
73707,1,2
73709,1,2
73711,1,2
73712,0,1
73713,1,2
73722,1,2
73725,3,2
73732,3,4
73735,3,2
73749,3,1
73754,1,2
73760,2,3
73776,2,0
73777,3,1
73779,1,0
73786,3,1
73798,1,2
73815,1,2
73819,1,0
73820,2,1
73840,1,2
73858,1,4
73872,1,2
73873,1,2
73887,1,2
73894,2,1
73907,1,2
73915,3,1
73917,3,4
73920,3,1
73928,1,2
73958,2,0
73962,1,2
73990,2,4
73996,1,2
74010,1,2
74014,2,1
74031,1,3
74036,2,1
74038,1,3
74045,2,0
74051,3,2
74058,1,2
74059,3,1
74071,1,2
74083,1,4
74087,1,2
74088,1,2
74089,1,2
74092,1,2
74093,1,3
74107,1,3
74108,3,4
74109,1,2
74116,1,2
74125,2,1
74131,1,2
74140,1,2
74149,2,1
74153,3,2
74163,1,2
74165,1,2
74166,3,1
74168,1,2
74182,3,4
74187,2,1
74188,3,1
74194,1,2
74201,1,3
74202,1,2
74211,1,2
74221,1,2
74226,2,1
74233,2,0
74237,0,1
74240,3,1
74242,1,3
74248,2,1
74250,2,1
74252,3,1
74257,2,1
74269,1,2
74274,1,2
74286,1,2
74291,1,2
74292,1,2
74302,1,2
74313,1,2
74319,1,2
74320,2,1
74323,1,2
74325,1,2
74327,2,3
74330,1,2
74334,1,2
74347,1,2
74359,1,2
74368,1,2
74375,3,1
74379,1,2
74388,1,2
74391,1,3
74395,0,2
74399,4,2
74403,2,4
74416,2,1
74424,1,4
74433,1,2
74443,3,2
74454,1,2
74458,1,2
74465,2,1
74470,1,2
74480,1,2
74487,1,2
74497,1,3
74506,1,2
74509,3,2
74514,0,4
74524,1,2
74530,1,2
74533,1,0
74534,1,3
74538,1,2
74544,1,2
74550,2,1
74553,1,3
74563,1,2
74596,3,1
74599,1,2
74624,1,2
74625,2,1
74639,2,1
74644,2,4
74652,2,1
74671,2,1
74682,2,1
74687,1,2
74692,3,1
74714,1,3
74716,1,2
74717,2,1
74723,1,2
74742,1,2
74751,2,1
74756,3,1
74766,2,1
74807,1,2
74808,1,2
74814,1,2
74828,3,1
74831,1,2
74848,2,1
74849,1,2
74852,2,1
74868,2,1
74870,3,1
74877,1,2
74904,3,1
74939,3,2
74941,1,2
74943,1,2
74952,1,2
74972,0,3
74991,1,3
74993,2,1
74999,1,2
75003,3,2
75009,3,1
75011,1,3
75014,1,2
75035,1,2
75039,1,2
75040,3,2
75055,3,2
75075,3,2
75090,1,4
75092,3,1
75093,1,2
75096,1,2
75099,1,3
75101,1,2
75102,2,1
75106,4,0
75108,1,2
75116,1,2
75125,1,2
75141,1,2
75142,1,3
75152,1,4
75153,1,2
75169,2,1
75171,3,2
75192,1,2
75201,1,4
75205,1,2
75207,2,3
75215,3,1
75233,1,2
75234,2,1
75235,1,3
75255,1,2
75257,4,2
75262,2,1
75264,1,3
75272,1,2
75273,1,2
75291,1,2
75301,3,2
75314,1,2
75335,1,3
75339,1,2
75349,1,2
75356,1,3
75357,1,3
75365,3,2
75372,1,2
75373,3,1
75385,1,2
75386,0,2
75440,1,2
75449,3,4
75454,1,2
75468,3,1
75470,3,2
75486,3,1
75488,2,3
75493,1,0
75509,1,2
75510,0,2
75543,1,2
75549,1,2
75570,1,2
75571,2,1
75577,1,2
75584,3,2
75589,2,1
75606,1,0
75630,3,1
75637,2,1
75640,1,2
75643,0,2
75645,1,2
75649,2,4
75651,1,2
75653,3,2
75674,2,0
75676,2,1
75702,2,1
75724,1,3
75726,1,3
75729,1,2
75730,3,2
75735,3,2
75765,1,2
75781,2,3
75797,1,2
75804,3,1
75813,2,1
75815,1,3
75829,1,2
75832,2,1
75845,2,1
75849,3,2
75855,1,2
75857,2,3
75864,1,3
75874,1,2
75878,0,1
75892,2,1
75913,0,1
75924,2,1
75927,1,3
75929,1,2
75942,2,1
75954,3,2
75956,2,3
75985,1,2
75992,3,2
75999,3,2
76000,3,2
76005,1,2
76019,1,2
76028,1,2
76030,1,0
76036,2,0
76053,2,1
76054,1,3
76055,1,2
76057,1,2
76063,3,2
76087,1,2
76092,1,2
76095,2,1
76096,2,3
76102,2,1
76144,3,1
76155,3,1
76160,1,2
76164,2,1
76170,0,2
76177,2,0
76182,2,1
76184,2,1
76190,3,2
76199,3,1
76204,1,2
76217,1,4
76224,1,3
76227,1,2
76229,1,2
76249,2,1
76269,2,1
76274,2,1
76276,1,2
76277,2,0
76280,0,3
76281,1,2
76296,3,1
76300,3,2
76307,0,3
76311,0,3
76312,2,1
76323,2,0
76341,1,2
76344,1,3
76351,3,2
76355,1,2
76356,2,3
76359,1,2
76362,1,3
76374,3,2
76378,1,3
76383,1,2
76391,0,4
76399,1,2
76400,1,2
76409,1,2
76414,1,3
76416,1,2
76418,2,3
76424,0,2
76434,3,2
76439,3,1
76440,1,4
76444,0,4
76446,1,2
76447,1,2
76450,0,2
76452,3,0
76481,3,2
76488,3,2
76497,4,0
76508,1,2
76520,1,4
76528,2,1
76535,2,0
76540,2,1
76541,1,2
76547,1,2
76548,0,3
76550,3,1
76551,0,4
76568,2,1
76571,3,1
76586,1,2
76596,1,2
76607,1,4
76611,1,4
76617,0,4
76618,1,2
76628,0,2
76652,2,1
76655,2,1
76656,2,3
76657,3,1
76658,1,0
76670,3,1
76681,2,3
76688,1,2
76711,1,2
76715,3,2
76724,1,3
76727,1,2
76729,1,2
76737,3,4
76742,3,1
76745,2,1
76759,1,0
76760,1,2
76787,3,1
76801,1,4
76807,1,2
76811,3,1
76813,2,1
76815,2,1
76816,3,1
76823,1,0
76828,2,1
76834,1,3
76852,1,2
76859,1,2
76868,1,0
76870,3,1
76872,0,4
76875,3,1
76891,1,2
76892,1,2
76895,1,2
76899,1,2
76905,1,2
76913,1,3
76936,1,3
76940,1,2
76946,1,2
76950,2,1
76959,1,2
76962,4,2
76969,0,2
76982,0,1
76991,1,3
76994,3,1
77001,1,2
77022,1,2
77032,1,2
77035,1,2
77045,2,1
77066,1,2
77075,1,2
77080,4,3
77096,3,1
77106,1,2
77113,3,2
77138,1,3
77146,1,2
77171,1,2
77172,1,2
77176,1,2
77178,2,0
77180,1,2
77182,2,1
77183,0,3
77196,2,3
77198,1,2
77203,1,2
77210,1,3
77212,0,2
77213,0,1
77214,1,2
77234,1,2
77242,1,2
77248,1,3
77249,1,3
77264,3,1
77268,2,1
77269,3,1
77280,1,3
77284,1,2
77288,1,2
77291,4,2
77293,3,2
77301,2,1
77327,2,1
77342,1,2
77354,1,2
77355,2,1
77356,1,3
77361,2,1
77367,1,3
77370,3,2
77381,2,1
77382,0,1
77389,1,2
77397,3,1
77425,2,3
77429,1,2
77436,1,2
77440,1,2
77441,2,1
77470,2,1
77475,1,3
77478,3,2
77494,1,3
77496,3,2
77506,1,2
77507,2,1
77521,1,3
77525,3,2
77526,1,2
77528,1,0
77530,1,3
77532,3,1
77540,1,3
77541,1,3
77546,1,2
77557,2,1
77566,1,3
77568,1,4
77575,1,2
77576,1,2
77592,0,2
77622,1,2
77632,2,1
77633,0,2
77634,1,2
77650,1,2
77659,1,3
77676,1,2
77682,1,4
77691,1,2
77693,3,2
77705,1,2
77713,1,3
77715,2,1
77717,1,0
77735,3,1
77741,1,2
77751,3,1
77758,0,2
77759,1,3
77782,1,2
77795,1,3
77797,1,2
77804,2,1
77818,2,1
77836,2,4
77837,0,2
77839,3,1
77841,2,1
77843,3,2
77855,3,2
77861,1,2
77864,2,1
77870,1,2
77872,1,2
77875,2,1
77878,1,2
77881,1,2
77884,1,2
77891,2,1
77893,2,4
77902,3,1
77904,1,3
77907,2,4
77927,3,2
77936,1,3
77938,3,2
77944,1,2
77961,2,1
77989,1,2
78000,1,2
78007,0,1
78011,1,2
78024,1,0
78038,1,3
78044,3,1
78061,1,2
78065,2,1
78071,1,2
78083,1,2
78089,2,1
78093,1,2
78096,1,2
78097,2,1
78102,1,2
78104,1,2
78119,1,4
78121,0,1
78122,2,1
78128,2,4
78135,1,2
78148,1,2
78154,1,2
78157,1,2
78174,2,1
78180,1,3
78181,2,1
78182,3,0
78191,1,2
78195,3,1
78198,1,3
78200,1,2
78201,3,1
78208,3,2
78218,4,1
78222,1,2
78231,2,1
78238,2,3
78242,1,2
78243,1,2
78245,1,2
78247,1,2
78257,1,2
78269,1,2
78274,1,2
78281,1,2
78286,1,2
78289,2,1
78304,1,2
78309,2,3
78321,1,2
78330,1,2
78336,1,2
78339,1,2
78344,1,2
78347,1,2
78374,1,2
78375,3,2
78385,1,2
78388,1,3
78404,1,2
78405,2,1
78407,1,3
78422,1,2
78475,1,2
78480,2,1
78519,1,2
78520,1,2
78524,2,1
78533,3,1
78547,3,1
78553,1,2
78556,1,2
78563,1,2
78615,2,1
78626,1,2
78629,2,1
78639,2,1
78649,3,2
78672,1,2
78678,3,2
78686,1,2
78698,2,1
78711,1,4
78724,1,0
78726,1,3
78742,3,2
78746,3,2
78748,4,1
78752,1,2
78755,3,1
78757,2,1
78767,1,2
78771,1,2
78774,1,2
78781,1,3
78783,3,2
78786,3,1
78809,1,2
78813,1,2
78826,3,2
78837,1,2
78842,1,2
78853,1,3
78857,1,2
78859,3,2
78874,0,3
78875,1,2
78880,2,1
78888,1,3
78892,1,2
78906,1,2
78909,2,1
78911,1,2
78915,1,2
78930,2,1
78941,1,2
78947,2,1
78955,2,1
78956,1,3
78961,2,1
78965,1,2
78968,1,2
78976,2,1
78998,1,2
79000,1,2
79001,1,2
79013,2,1
79016,1,2
79028,2,1
79033,1,2
79040,2,1
79048,3,1
79059,3,1
79068,2,1
79084,1,2
79088,3,1
79096,1,2
79101,3,2
79102,2,1
79103,1,2
79106,3,2
79108,1,3
79113,2,1
79116,3,1
79130,1,2
79134,1,2
79138,1,2
79145,1,2
79160,0,2
79166,1,3
79173,1,2
79178,1,2
79188,2,1
79192,2,1
79193,1,4
79209,1,2
79223,2,1
79231,1,4
79239,2,1
79246,2,3
79261,0,2
79270,1,2
79276,1,3
79287,1,2
79301,2,1
79303,2,1
79314,2,1
79316,2,1
79317,4,1
79321,1,3
79328,3,1
79338,2,1
79345,3,2
79356,2,1
79358,2,1
79367,2,1
79372,1,2
79378,1,2
79380,1,2
79381,1,2
79384,1,2
79387,4,2
79396,1,3
79401,1,3
79403,1,0
79404,1,2
79406,3,2
79412,3,2
79431,2,1
79438,3,1
79444,1,2
79455,2,1
79463,3,2
79471,3,1
79472,3,1
79485,0,4
79489,1,2
79496,3,2
79503,1,2
79506,3,2
79521,2,1
79532,1,2
79543,2,3
79561,1,2
79564,0,1
79584,1,2
79585,3,2
79598,1,2
79600,1,2
79603,3,1
79623,1,2
79639,3,2
79652,2,1
79655,1,4
79656,1,2
79664,1,3
79681,1,3
79691,1,3
79692,2,1
79700,1,2
79702,2,3
79703,1,2
79704,3,1
79711,1,3
79714,2,3
79718,1,2
79725,1,2
79745,3,1
79758,1,2
79764,1,2
79811,1,2
79819,1,2
79824,1,2
79828,1,2
79829,1,0
79834,1,2
79841,2,1
79858,1,2
79859,3,1
79870,0,1
79872,1,2
79874,1,3
79875,0,4
79879,1,2
79883,3,1
79888,0,2
79898,3,1
79916,3,1
79935,2,1
79937,0,1
79945,1,2
79948,1,2
79951,3,2
79958,1,2
79961,1,2
79973,1,3
79977,2,3
79983,1,2
79986,1,0
80000,0,4
80014,1,2
80016,1,2
80023,1,2
80026,1,3
80033,3,1
80037,1,2
80049,1,3
80055,1,2
80066,1,2
80069,1,2
80070,2,1
80081,1,2
80082,3,1
80094,1,2
80102,1,2
80105,2,1
80110,3,1
80116,2,1
80121,3,2
80126,3,1
80144,1,2
80146,2,1
80154,1,2
80164,3,1
80167,2,1
80169,1,2
80174,1,0
80178,1,2
80179,1,2
80182,1,2
80185,0,2
80186,1,2
80188,2,1
80207,1,2
80211,2,1
80214,2,1
80217,2,1
80222,1,2
80235,3,4
80238,1,2
80240,2,1
80242,1,2
80244,3,2
80290,2,0
80293,2,1
80295,3,2
80300,3,1
80301,1,2
80305,1,2
80306,1,2
80312,1,2
80322,1,2
80323,1,3
80334,2,1
80343,1,4
80344,1,2
80345,1,2
80351,1,2
80370,0,2
80371,1,2
80374,0,2
80384,1,2
80392,1,2
80411,2,1
80416,3,1
80418,1,2
80419,1,2
80430,0,1
80446,1,2
80450,3,1
80464,1,2
80466,1,2
80476,1,0
80495,2,1
80518,2,1
80528,1,3
80530,1,3
80537,1,2
80541,1,2
80551,2,1
80566,1,2
80573,3,1
80582,0,1
80586,1,2
80588,1,2
80595,2,3
80598,1,3
80601,2,0
80620,1,2
80628,2,1
80634,2,0
80636,2,1
80650,1,2
80651,2,3
80668,1,3
80671,1,2
80680,3,2
80686,0,2
80689,4,2
80709,2,1
80710,1,2
80720,1,2
80729,3,2
80762,3,2
80765,1,3
80768,1,2
80774,1,3
80787,1,2
80807,2,1
80810,3,1
80837,1,2
80838,1,2
80839,1,0
80860,2,1
80862,1,2
80877,3,2
80891,1,3
80905,0,2
80911,1,2
80912,3,2
80916,3,2
80920,0,2
80926,1,2
80939,1,2
80946,1,2
80953,1,2
80963,2,1
80964,3,1
80965,1,2
80967,1,2
80975,1,2
80978,1,2
80987,2,3
80989,1,4
80990,1,2
81017,1,2
81020,1,2
81022,2,1
81029,0,1
81034,1,2
81035,1,2
81041,3,2
81046,1,2
81050,1,2
81052,3,1
81058,3,2
81063,2,1
81067,3,2
81085,1,3
81086,1,2
81100,3,2
81109,1,3
81114,1,2
81116,1,4
81123,0,2
81127,1,3
81129,2,1
81130,1,2
81134,1,3
81136,1,2
81141,1,2
81142,3,2
81145,3,1
81147,1,2
81149,2,0
81157,1,2
81158,1,3
81159,2,1
81167,1,3
81186,1,3
81187,1,2
81210,1,2
81215,2,0
81226,1,2
81228,2,0
81244,1,2
81245,3,2
81259,2,3
81271,2,1
81272,1,3
81275,3,2
81278,1,2
81286,1,2
81298,1,2
81299,1,2
81304,3,1
81305,1,2
81309,3,1
81311,1,3
81337,1,2
81343,1,2
81358,1,2
81360,1,2
81362,1,2
81373,1,2
81382,3,1
81383,2,1
81386,2,3
81391,3,1
81400,1,0
81414,1,3
81419,1,3
81422,1,3
81425,1,0
81430,0,1
81438,0,3
81450,1,3
81458,2,1
81478,1,2
81488,2,3
81498,1,3
81508,2,1
81524,3,2
81528,0,4
81529,1,2
81532,1,2
81555,1,2
81560,3,1
81562,1,2
81564,2,1
81570,1,2
81571,2,1
81572,1,2
81578,2,1
81583,2,1
81589,1,2
81590,1,2
81591,1,2
81597,2,1
81600,1,3
81610,1,4
81621,2,1
81632,3,2
81641,1,2
81651,3,2
81661,1,2
81669,4,3
81696,3,2
81707,4,2
81713,2,0
81715,2,1
81720,1,2
81750,2,1
81753,1,3
81756,1,2
81759,3,2
81769,2,1
81770,1,2
81776,3,2
81778,2,1
81780,1,2
81781,0,2
81788,1,2
81796,1,2
81803,1,2
81807,2,1
81818,1,2
81824,2,1
81831,0,2
81837,2,1
81847,1,2
81852,1,3
81857,1,2
81868,3,2
81874,1,2
81886,3,4
81888,3,2
81928,3,1
81937,1,2
81944,1,3
81958,1,2
81965,2,3
81982,1,2
82006,2,0
82017,3,1
82025,1,0
82063,1,2
82087,1,2
82088,1,2
82097,1,3
82098,1,2
82123,3,2
82138,1,3
82147,2,1
82163,1,2
82167,2,1
82175,1,3
82185,1,2
82187,2,3
82190,1,0
82193,1,2
82196,3,1
82204,1,3
82214,1,2
82217,2,1
82261,1,2
82267,1,2
82277,3,2
82288,1,3
82290,1,3
82294,1,2
82296,1,2
82299,0,4
82309,1,3
82310,2,1
82327,2,1
82329,1,2
82334,1,0
82346,2,0
82350,3,2
82361,1,2
82364,2,1
82368,1,3
82372,2,1
82377,1,2
82386,1,2
82387,1,2
82391,3,1
82394,1,3
82395,2,1
82400,1,2
82402,2,1
82403,1,2
82410,0,2
82413,3,2
82414,1,2
82429,1,2
82430,1,2
82431,2,1
82435,1,0
82456,1,2
82462,3,2
82465,1,2
82466,1,2
82479,1,2
82504,1,2
82519,1,2
82529,3,2
82534,1,2
82540,1,2
82543,1,2
82547,0,1
82548,3,1
82563,2,1
82569,1,3
82574,1,2
82577,1,2
82579,2,1
82582,3,1
82588,1,0
82600,1,2
82602,1,2
82606,1,2
82610,1,2
82616,4,1
82617,1,2
82618,1,2
82629,3,1
82632,3,4
82645,2,1
82652,1,2
82654,3,1
82664,1,3
82670,2,1
82684,1,2
82697,1,2
82698,1,3
82705,2,1
82706,2,1
82730,0,4
82735,2,4
82757,1,0
82758,2,1
82759,3,2
82762,1,2
82773,1,2
82778,4,1
82780,1,2
82784,2,1
82800,1,3
82806,0,1
